id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,loss
4515,131,9,0.154921066,1500,3,78223,4402.0,2782.0,131.5,131.2,12,0.6581,0.6525,3100385,0.6525,0.6525,0.4186,0.6581,0.7064,0.6638,1040895240.0,77,47,788557.0,77.0,77.0,77.0,77.0,77.0,0.8191,0,0,0,4,0,0,0.66625,0.65725,0
4516,145,8,0.7017135259999999,4600,3,81447,1163.0,726.0,143.47,144.67,7,0.0,0.0,18220,0.0,0.0,0.4757,0.0,0.0,0.0,3981656250.0,0,0,804375.0,0.0,0.0,0.0,0.0,75.0,,0,0,0,11,0,0,0.06,0.0,0
4517,121,10,0.019365772,2200,4,81166,398.0,1662.0,121.87,121.12,11,0.7213,0.7213,167272,0.7521,0.7213,0.4959,0.7586,0.7928,0.7788,1870640640.0,88,61,944768.0,88.0,88.0,116.28,100.73,88.0,1.0,0,0,0,11,0,0,0.74065,0.72917,0
4518,130,8,0.120060605,2200,17,2572,6558.0,8238.0,129.13,129.9,5,0.7672,0.7672,7260388,0.7672,0.7672,0.5716,0.7672,0.7946,0.7946,1942458909.0,89,79,1021809.0,89.0,89.0,89.0,89.0,89.0,1.0,0,0,0,3,0,0,0.6536,0.75048,0
4519,124,9,0.015664965,2600,16,78252,4406.0,2537.0,124.5,124.02,9,0.7304,0.7179,2413642,0.6885,0.6462,0.4209,0.7241,0.7304,0.7304,2309852160.0,84,51,874944.0,84.0,84.0,117.56,98.87,84.0,0.9767,0,0,0,2,0,0,0.6531,0.65158,0
4520,166,7,0.43820776,5400,7,77061,11.0,2133.0,158.62,164.21,8,0.9375,0.8898,191453,0.875,0.875,0.7185,0.8898,0.9633,0.875,8022341250.0,105,108,1620675.0,170.03,132.64,183.44,137.61,105.0,1.0,0,0,0,7,0,0,0.7275,0.8475,0
4521,124,10,0.895652125,1300,4,2497,777.0,237.0,125.04,123.9,13,0.7967,0.7967,617348,0.7967,0.7967,0.6021,0.8167,0.8673,0.8673,1278292400.0,98,48,1162084.0,98.0,98.0,98.0,98.0,98.0,0.9703,0,0,0,14,0,0,0.70835,0.78703,0
4522,123,9,0.8444796040000001,1100,7,1964,2091.0,2369.0,123.55,123.1,15,0.8034,0.7966,717533,0.7642,0.7642,0.5677,0.8174,0.8624,0.8319,1209613056.0,94,56,1095664.0,94.0,94.0,94.0,94.0,94.0,1.0,0,0,0,13,0,0,0.7321,0.75778,0
4523,116,9,0.879823118,2100,16,79015,6596.0,1977.0,117.42,116.68,10,0.6983,0.675,1071893,0.648,0.648,0.4132,0.6864,0.7043,0.7043,1789840800.0,81,48,813564.0,81.0,81.0,113.36,95.34,81.0,0.9101,0,0,0,9,0,0,0.6940000000000001,0.6632,0
4524,122,6,0.43836641600000004,1800,16,13008,4263.0,404.0,122.58,121.71,6,0.8190000000000001,0.7983,3338543,0.7724,0.7661,0.5169,0.812,0.8261,0.7851,1874312000.0,95,96,1064950.0,95.0,95.0,125.53,108.74,95.0,0.9896,0,0,0,24,0,0,0.78305,0.76949,2
4525,130,10,0.660394688,1800,17,10845,5824.0,2054.0,127.38,129.49,14,0.6,0.5806,2451979,0.5854,0.5806,0.3145,0.595,0.6545,0.6372,1149552000.0,72,16,648000.0,72.0,72.0,72.0,72.0,72.0,0.7273,0,0,0,4,0,0,0.6303,0.58254,0
4526,137,10,0.370659523,3500,16,80455,787.0,2558.0,132.57,136.37,16,0.7917,0.7917,28033,0.8261,0.7917,0.6082,0.8636,0.8716,0.8716,3641407000.0,95,56,1182275.0,95.0,95.0,125.53,108.74,95.0,0.9406,0,0,0,12,0,0,0.80585,0.7925300000000001,0
4527,127,9,0.257600021,1800,4,14213,967.0,4461.0,129.25,127.42,7,0.7899,0.7581,1006571,0.7642,0.7581,0.5618,0.8034,0.8393,0.8393,2037228160.0,94,72,1157516.0,94.0,94.0,124.21,107.6,94.0,1.0,0,0,0,8,0,0,0.73905,0.75229,0
4528,124,7,0.29366396,1100,7,3793,8974.0,11361.0,128.52,125.19,23,0.7317,0.7317,21269016,0.7317,0.7317,0.5707,0.75,0.7826,0.7692,1211760000.0,90,82,1101600.0,90.0,90.0,90.0,90.0,90.0,0.8911,0,0,0,36,0,0,0.77585,0.73853,0
4529,134,10,0.885268435,2700,17,83442,4718.0,1150.0,130.81,133.58,11,0.8991,0.8376,1537633,0.8376,0.8376,0.7352,0.875,0.9245,0.9245,3570767200.0,98,58,1248520.0,98.0,98.0,137.15,115.35,98.0,0.9423,0,0,0,14,0,0,0.7988,0.8338399999999999,0
4530,127,7,0.613913766,1800,3,77826,3636.0,734.0,127.97,126.89,12,0.9817,0.9554,2728416,0.9224,0.9224,0.8006,0.9304,1.0,0.9224,2661892500.0,107,92,1431125.0,107.0,107.0,131.89,118.42,107.0,1.0,0,0,0,24,0,0,0.8512,0.9101600000000001,0
4531,149,8,0.965532693,3900,3,75884,1748.0,2992.0,148.5,148.98,10,0.4602,0.4522,585567,0.4127,0.4127,0.1631,0.4127,0.4407,0.4407,1462512480.0,52,23,402896.0,71.76,60.79,82.81,65.16,52.0,0.5253,0,0,0,2,0,0,0.51635,0.43143000000000004,0
4532,120,10,0.990955747,3100,4,387,2021.0,1741.0,121.12,119.91,13,0.8036,0.7759,776645,0.7692,0.7692,0.506,0.7692,0.8333,0.7895,3382576200.0,90,51,955800.0,90.0,90.0,125.96,105.93,90.0,0.9677,0,0,0,19,0,0,0.7546,0.77228,0
4533,118,9,0.08740322199999999,1300,10,387,6434.0,592.0,119.0,118.06,14,0.7179,0.7119,6700325,0.6829,0.6829,0.4314,0.7,0.7636,0.7434,915868800.0,84,42,832608.0,84.0,84.0,84.0,84.0,84.0,0.9231,0,0,0,4,0,0,0.58145,0.66461,0
4534,138,7,0.055471034,2200,7,14024,6981.0,1108.0,131.65,136.62,11,0.904,0.904,2284900,0.904,0.904,0.8042,0.9576,0.9658,0.9496,3483383200.0,113,100,1583356.0,113.0,113.0,158.14,133.0,113.0,0.9912,0,0,0,12,0,0,0.852,0.8936,0
4535,122,10,0.89569369,1100,4,78935,896.0,397.0,120.93,121.69,8,0.7815,0.7561,117225,0.7561,0.7561,0.5332,0.7561,0.8774,0.823,1132154100.0,93,36,1029231.0,93.0,93.0,93.0,93.0,93.0,0.8942,0,0,0,43,0,0,0.71805,0.75049,0
4536,127,10,0.359083805,1800,16,14522,5176.0,1467.0,123.63,126.05,13,0.6441,0.6281,783134,0.6387,0.6281,0.3535,0.6552,0.8261,0.6972,1550942640.0,76,38,675792.0,76.0,76.0,76.0,76.0,76.0,0.8444,0,0,0,4,0,0,0.60405,0.6352899999999999,0
4537,107,9,0.038319467999999995,1300,16,79015,289.0,2387.0,112.13,108.17,9,0.6583,0.6423,77232,0.6423,0.6371,0.3605,0.6529,0.7182,0.6991,1362815965.0,79,41,742679.0,79.0,79.0,79.0,79.0,79.0,0.8144,0,0,0,3,0,0,0.62855,0.63339,0
4538,121,10,0.649899711,1300,16,2456,427.0,6626.0,121.62,120.85,11,0.8435,0.8220000000000001,163750,0.8220000000000001,0.8220000000000001,0.5944,0.8291,0.8661,0.8509,1477965720.0,97,54,1119671.0,97.0,97.0,128.18,111.03,97.0,0.9417,0,0,0,24,0,0,0.7809999999999999,0.8198,0
4539,126,9,0.811328733,1500,16,76602,3619.0,2236.0,125.63,125.97,7,0.0,0.0,1912135,0.0,0.0,0.6679999999999999,0.0,,,1976131080.0,0,69,998046.0,0.0,0.0,0.0,0.0,89.0,,0,0,0,7,0,0,0.04,0.0,0
4540,126,9,0.632139505,1800,4,8563,8826.0,3002.0,126.0,126.0,14,0.725,0.7016,10432203,0.7073,0.7016,0.4629,0.7016,0.7768,0.7699,1750028490.0,87,73,953694.0,87.0,87.0,87.0,87.0,87.0,0.956,0,0,0,2,0,0,0.6808,0.70144,0
4541,125,8,0.45530445700000005,3100,16,84020,1573.0,2724.0,126.42,125.14,11,0.7387,0.7387,550469,0.7257,0.7257,0.5104,0.7257,0.7961,0.7387,3351618144.0,82,48,847224.0,82.0,82.0,120.51,98.83,82.0,0.7885,0,0,0,51,0,0,0.72285,0.72313,0
4542,123,9,0.8992667870000001,1500,7,78223,4181.0,7766.0,123.3,123.49,13,0.8644,0.8644,3220231,0.8644,0.8644,0.7124,0.8644,0.9273,0.8947,1771593120.0,102,70,1342116.0,102.0,102.0,102.0,102.0,102.0,1.0,0,0,0,10,0,0,0.7222,0.82796,0
4543,161,6,0.733895173,3600,7,76530,252.0,484.0,159.26,160.82,21,0.8492,0.8492,660510,0.8492,0.8492,0.7414,0.9386,0.9469,0.8843,6649579200.0,107,136,1831840.0,147.67,125.09,149.75,125.94,107.0,0.9304,0,0,0,11,0,0,0.5946,0.79428,0
4544,124,9,0.7990574429999999,1500,16,78935,199.0,1537.0,124.0,124.0,13,0.5726,0.5726,1785448,0.5447,0.5403,0.2702,0.5537,0.6036,0.5929,1021427060.0,67,0,556636.0,67.0,67.0,67.0,67.0,67.0,0.67,0,0,0,2,0,0,0.52015,0.53627,0
4545,131,10,0.054436979,2100,16,78053,1630.0,1741.0,129.92,130.57,7,0.8707,0.8417,1312944,0.8079999999999999,0.8079999999999999,0.6529,0.8559,0.8783,0.8783,2827717200.0,101,83,1285326.0,101.0,101.0,141.35,118.88,101.0,1.0,0,0,0,26,0,0,0.8140000000000001,0.8072,0
4546,156,7,0.0013096689999999999,4200,4,81646,1867.0,46.0,156.84,155.65,10,0.0,0.0,82009,0.0,0.0,0.5134,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,0.0,0,0,0,8,0,0,0.0,0.0,0
4547,144,9,0.612069118,4500,3,82320,694.0,198.0,142.41,143.76,11,0.807,0.807,316836,0.7541,0.7541,0.5354,0.7931,0.8679,0.8214,4627268800.0,92,52,1201888.0,126.97,107.55,156.27,118.95,92.0,0.8932,0,0,0,19,0,0,0.66705,0.75869,0
4548,154,7,0.340400078,4500,4,79336,4647.0,776.0,149.93,153.41,10,0.8974,0.8974,138479,0.7778,0.7778,0.6303,0.8203,0.9292,0.9129999999999999,7408689750.0,105,118,1642725.0,167.29,131.6,161.02,129.19,105.0,1.0,0,0,0,25,0,0,0.7889,0.79002,0
4549,162,8,0.232745473,4500,1,13380,283.0,1894.0,160.06,161.78,14,0.0,0.0,256353,0.0,0.0,0.3141,0.0,0.0,0.0,6784457680.0,0,0,1258712.0,0.0,0.0,0.0,0.0,91.0,0.0,0,0,0,13,0,0,0.18,0.01,0
4550,165,8,0.515423839,4600,4,13380,3664.0,2271.0,158.5,163.76,5,0.823,0.8017,2129140,0.7154,0.7154,0.5019,0.8158,0.8304,0.7881,7423696170.0,93,120,1323297.0,163.71,122.34,153.2,118.46,93.0,0.9894,0,0,0,18,0,0,0.4977,0.65386,0
4551,132,8,0.438619353,2600,4,75506,8283.0,511.0,130.01,131.53,7,0.7967,0.7967,39320,0.8033,0.7538,0.5868,0.8033,0.8909,0.8305,3220029120.0,98,73,1219708.0,98.0,98.0,129.5,112.18,98.0,0.9245,0,0,0,23,0,0,0.7169,0.75842,0
4552,166,7,0.25773859,4500,4,8722,3891.0,149.0,161.08,164.65,9,0.0,0.0,2492128,0.0,0.0,0.6974,0.0,0.0,0.0,3560957400.0,0,0,924924.0,0.0,0.0,0.0,0.0,77.0,0.0,0,0,0,8,0,0,0.33,0.06,0
4553,146,8,0.217009322,4400,3,84504,2371.0,2454.0,146.51,146.21,7,0.8205,0.7742,1260524,0.7934,0.7742,0.5786,0.7934,0.8727,0.8348,5851422720.0,96,77,1363968.0,142.0,116.06,147.22,118.12,96.0,0.9143,0,0,0,10,0,0,0.5871,0.70678,0
4554,136,6,0.260637455,1800,7,13700,3920.0,3145.0,130.76,134.83,10,0.9076,0.871,23173077,0.878,0.871,0.7020000000000001,0.871,0.9309999999999999,0.8926,2545551360.0,108,101,1446336.0,108.0,108.0,121.87,114.52,108.0,0.973,0,0,0,27,0,0,0.8455,0.8639,0
4555,158,8,0.50130135,5800,4,78365,149.0,354.0,154.85,157.6,11,0.7788,0.7788,132389,0.7273,0.7273,0.5112,0.7395,0.8544,0.8073,5640884480.0,88,95,1192576.0,142.5,111.17,144.96,112.09,88.0,1.0,0,0,0,20,0,0,0.73365,0.7245699999999999,0
4556,149,7,0.175412359,3600,4,12290,49.0,1040.0,152.77,150.12,8,0.7907,0.7907,14845055,0.7907,0.7907,0.6213,0.8293,0.8947,0.8718,6264664560.0,102,128,1675044.0,140.77,119.24,149.9,122.93,102.0,0.9533,0,0,0,36,0,0,0.59535,0.74163,0
4557,150,8,0.032436617,3500,10,80135,186.0,324.0,150.37,150.17,16,0.7724,0.7308,2462085,0.7143,0.2568,0.0642,0.2568,0.7917,0.7917,4828736000.0,95,97,1371800.0,134.39,112.4,132.95,111.81,95.0,1.0,0,0,0,11,0,0,0.1484,0.23112,0
4558,125,9,0.9667265279999999,3300,4,13689,3910.0,2781.0,127.48,125.69,8,0.7094,0.6975,2166001,0.6975,0.6975,0.5017,0.6975,0.7615,0.7477,3285474324.0,83,60,909348.0,83.0,83.0,116.16,97.69,83.0,0.9326,0,0,0,10,0,0,0.67875,0.68775,0
4559,115,4,0.758085392,1800,4,79202,6525.0,10849.0,120.75,116.1,7,0.8898,0.8468,20525505,0.8537,0.8468,0.7336,0.875,0.8974,0.8468,2139291000.0,105,101,1389150.0,105.0,105.0,105.0,105.0,105.0,0.9722,0,0,0,10,0,0,0.8334,0.8421200000000001,0
4560,122,6,0.34230026399999997,1400,4,79202,6098.0,10281.0,124.44,122.44,28,0.8376,0.7967,14602514,0.7967,0.7903,0.639,0.7967,0.7967,0.7967,1863560160.0,98,80,1210104.0,98.0,98.0,98.0,98.0,98.0,1.0,0,0,0,5,0,0,0.75515,0.78127,0
4561,116,7,0.777098235,1800,16,76973,239.0,513.0,119.68,116.59,8,0.6423,0.6423,5059817,0.6423,0.6423,0.3912,0.6423,0.7524,0.6991,833697744.0,79,12,755161.0,79.0,79.0,79.0,79.0,79.0,0.8144,0,0,0,30,0,0,0.64115,0.62807,0
4562,130,3,0.515264586,1500,4,7605,4421.0,3396.0,128.5,129.61,16,0.8833,0.8618,7216373,0.8548,0.8548,0.6871,0.8833,0.8833,0.8759999999999999,2491695360.0,106,103,1415736.0,106.0,106.0,119.62,112.4,106.0,0.9138,0,0,0,3,0,0,0.8574,0.8593200000000001,0
4563,146,9,0.978096097,5300,10,8423,248.0,376.0,144.86,145.46,18,0.6613,0.6559999999999999,2255901,0.6508,0.6406,0.3461,0.6508,0.7257,0.713,4141984000.0,82,26,941360.0,121.29,99.14,125.75,100.89,82.0,0.7809999999999999,0,0,0,8,0,0,0.5203,0.62654,0
4564,138,9,0.569800505,1800,4,2496,7868.0,933.0,139.0,138.2,14,0.8220000000000001,0.8017,769315,0.8151,0.8017,0.6890000000000001,0.8435,0.8899,0.8899,3023111700.0,97,70,1317260.0,97.0,97.0,97.0,97.0,97.0,0.9417,0,0,0,2,0,0,0.81085,0.80153,0
4565,134,9,0.055451260999999995,2200,4,75019,100.0,2501.0,130.06,133.38,15,0.561,0.561,2211734,0.5656,0.5308,0.2932,0.6106,0.6449,0.6216,1608837120.0,69,0,609408.0,69.0,69.0,96.57,81.21,69.0,0.6635,0,0,0,9,0,0,0.6254,0.55772,0
4566,128,8,0.8113443490000001,1300,10,3793,4554.0,1361.0,128.37,128.1,17,0.7833,0.7642,8943663,0.7642,0.7642,0.5905,0.8034,0.8103,0.8034,1253828400.0,94,62,1139844.0,94.0,94.0,94.0,94.0,94.0,0.8868,0,0,0,27,0,0,0.7921,0.76778,0
4567,133,10,0.7604371059999999,2200,4,13689,8320.0,2214.0,128.54,131.83,9,0.76,0.76,6790344,0.76,0.76,0.5547,0.7661,0.8636,0.8261,2400270950.0,95,69,1092025.0,95.0,95.0,117.1,105.14,95.0,0.9896,0,0,0,10,0,0,0.77,0.764,0
4568,119,9,0.21345241899999998,1800,4,2747,1664.0,3617.0,120.4,119.22,14,0.4308,0.4308,75789,0.45899999999999996,0.4308,0.1825,0.45899999999999996,0.5283,0.5045,1004799488.0,56,0,379456.0,56.0,56.0,78.37,65.91,56.0,0.5489999999999999,0,0,0,10,0,0,0.4754,0.43772,0
4569,128,8,0.377976246,1500,15,3793,7517.0,10549.0,124.78,127.02,10,0.7459,0.7459,1537125,0.7398,0.7339,0.5116,0.7339,0.7913,0.7845,1492070580.0,91,61,968877.0,91.0,91.0,91.0,91.0,91.0,0.8835,0,0,0,10,0,0,0.75695,0.74051,0
4570,120,6,0.7372883309999999,3100,4,7605,373.0,4716.0,125.96,121.55,19,0.0,0.0,41032516,0.0,0.0,0.4621,,,,5464747200.0,0,78,1241988.0,0.0,0.0,0.0,0.0,97.0,0.9889,0,0,0,13,0,0,0.38,0.08,34
4571,128,10,0.888001455,1900,16,83607,2786.0,1372.0,131.25,129.09,10,0.7179,0.7059,1925949,0.6829,0.6774,0.4794,0.6942,0.7568,0.7434,1738598400.0,84,59,987840.0,84.0,84.0,103.54,92.96,84.0,0.8842,0,0,0,3,0,0,0.6987,0.68966,0
4572,129,9,0.5212495970000001,1800,4,85921,363.0,1130.0,133.2,131.04,15,0.7339,0.7339,387,0.7398,0.7339,0.6109,0.7521,0.8273,0.8053,2243024784.0,91,67,1258712.0,91.0,91.0,91.0,91.0,91.0,0.9785,0,0,0,47,0,0,0.76695,0.74051,0
4573,125,7,0.918865877,1100,16,12602,6302.0,290.0,123.84,124.52,14,0.8205,0.8136,377110,0.8136,0.8136,0.5871,0.8136,0.8276,0.8276,1459814400.0,96,72,1105920.0,96.0,96.0,96.0,96.0,96.0,0.8807,0,0,0,60,0,0,0.7968,0.81224,0
4574,125,10,0.11513118300000001,1500,16,6901,7042.0,1613.0,123.33,124.46,13,0.8938,0.8279,2366978,0.8211,0.8145,0.6409999999999999,0.8859999999999999,0.9182,0.9018,1869435260.0,101,62,1213919.0,101.0,101.0,133.46,115.61,101.0,0.9806,0,0,0,18,0,0,0.82725,0.81305,0
4575,124,4,0.847044039,2500,4,85793,1302.0,3168.0,122.25,123.61,9,0.9035,0.8374,1471725,0.8443,0.7923,0.6124,0.8879,0.8957,0.8957,3360931200.0,103,80,1273080.0,103.0,103.0,144.15,121.23,103.0,1.0,0,0,0,2,0,0,0.77615,0.7930699999999999,0
4576,145,4,0.631908198,5700,13,4724,3142.0,4022.0,146.92,144.73,13,0.9196,0.8109999999999999,4532124,0.8047,0.8047,0.5547,0.8109999999999999,0.8443,0.8047,7842172800.0,103,117,1485260.0,155.46,125.75,157.96,126.73,103.0,0.9717,0,0,0,27,0,0,0.74235,0.80423,0
4577,164,9,0.11820564800000001,3600,4,76059,1845.0,1926.0,159.13,163.97,14,0.0,0.0,1302310,0.0,0.0,0.2914,0.0,0.0,0.0,5099114240.0,0,0,1130624.0,0.0,0.0,0.0,0.0,88.0,,0,0,0,15,0,0,0.13,0.01,0
4578,119,9,0.378442891,1700,4,14629,2463.0,5966.0,122.81,119.95,6,0.7016,0.7016,30843,0.7073,0.7016,0.4739,0.7016,0.8056,0.7768,1718465760.0,87,35,976401.0,87.0,87.0,87.0,87.0,87.0,0.87,0,0,0,10,0,0,0.6908,0.70144,0
4579,121,10,0.95284641,1800,16,13026,8317.0,6115.0,123.57,121.53,13,0.7686,0.75,14761028,0.7561,0.75,0.5289,0.7949,0.8304,0.8304,1918002240.0,93,64,1089774.0,93.0,93.0,114.63,102.92,93.0,0.9394,0,0,0,16,0,0,0.755,0.755,18
4580,126,8,0.043981074,1900,17,14213,5506.0,2754.0,128.91,126.59,3,0.7863,0.7667,3670852,0.736,0.736,0.5675,0.7797,0.7863,0.7863,2457945600.0,92,87,1117248.0,92.0,92.0,128.75,108.28,92.0,1.0,0,0,0,13,0,0,0.778,0.7424,0
4581,134,10,0.486764246,2200,4,76872,4381.0,2593.0,132.04,133.98,12,0.6748,0.6748,886103,0.6803,0.6385,0.4474,0.7345,0.7545,0.7217,2455239600.0,83,36,930015.0,83.0,83.0,116.16,97.69,83.0,0.7981,0,0,0,5,0,0,0.71925,0.65465,0
4582,125,10,0.399867866,2000,4,76973,2403.0,2492.0,122.36,124.44,14,0.6855,0.6855,414742,0.6911,0.6855,0.4173,0.6855,0.787,0.7589,1515783325.0,85,34,859775.0,85.0,85.0,85.0,85.0,85.0,0.8416,0,0,0,13,0,0,0.69275,0.68695,0
4583,152,8,0.830455075,4200,4,81266,1062.0,480.0,151.94,151.95,14,0.8246,0.752,8120608,0.7068,0.2541,0.0625,0.2541,0.7833,0.7833,4696510720.0,94,86,1334236.0,141.88,114.77,144.15,115.66,94.0,0.8785,0,0,0,5,0,0,0.51705,0.30869,0
4584,121,10,0.678680715,2700,7,81166,1381.0,404.0,119.31,120.57,10,0.7949,0.775,378766,0.8087,0.775,0.5205,0.775,0.8692,0.8455,3135980367.0,93,39,1011933.0,93.0,93.0,130.15,109.46,93.0,0.9029,0,0,0,11,0,0,0.7775,0.7775,0
4585,117,9,0.67307038,1500,7,78223,7108.0,1050.0,116.8,116.82,5,0.8661,0.8151,1521405,0.8151,0.8151,0.5969,0.8151,0.8584,0.8584,1798342170.0,97,52,1082035.0,97.0,97.0,128.18,111.03,97.0,0.9798,0,0,0,13,0,0,0.77755,0.8135899999999999,0
4586,124,10,0.262992724,1100,17,83241,2685.0,595.0,125.11,124.33,9,0.7257,0.6891,466847,0.6667,0.6667,0.4459,0.7321,0.7664,0.7257,946739200.0,82,49,860672.0,82.0,82.0,82.0,82.0,82.0,0.8913,0,0,0,11,0,0,0.69335,0.67003,0
4587,158,8,0.013277652,5500,3,79578,3111.0,598.0,158.65,158.15,14,0.0,0.0,948732,0.0,0.0,0.3718,0.0,,,5680941200.0,0,0,1291123.0,0.0,0.0,0.0,0.0,89.0,,0,0,0,16,0,0,0.01,0.0,0
4588,129,8,0.8332197159999999,1300,7,12421,3860.0,694.0,127.5,128.7,5,0.8136,0.8136,3698498,0.8136,0.8136,0.6164,0.8136,0.8727,0.8421,1550223360.0,96,86,1161216.0,96.0,96.0,96.0,96.0,96.0,1.0,0,0,0,2,0,0,0.7768,0.80224,0
4589,130,7,0.20081707399999998,1800,3,9290,420.0,1910.0,129.57,130.12,9,0.8957,0.8729,248805,0.8803,0.8443,0.7295,0.8957,0.945,0.8803,2751762420.0,103,91,1389779.0,103.0,103.0,126.96,113.99,103.0,0.9364,0,0,0,64,0,0,0.82215,0.8298700000000001,0
4590,131,10,0.489210928,1200,4,85811,341.0,325.0,125.32,130.13,10,0.8049,0.8049,128081,0.8049,0.8049,0.6246,0.825,0.9,0.8761,1326075300.0,99,67,1205523.0,99.0,99.0,99.0,99.0,99.0,0.9802,0,0,0,34,0,0,0.77245,0.8044100000000001,0
4591,162,8,0.269665289,4500,4,76035,2899.0,862.0,154.44,160.0,11,0.7523,0.7009,2453214,0.6833,0.6833,0.4282,0.6891,0.7257,0.7193,4588726560.0,82,58,948084.0,118.71,98.11,135.08,104.45,82.0,0.7593,0,0,0,17,0,0,0.65165,0.67497,89
4592,145,10,0.111117873,3500,3,78223,206.0,901.0,131.59,142.26,9,0.8108,0.7826,5120160,0.7826,0.75,0.4917,0.75,0.8333,0.8257,2962024200.0,90,41,955800.0,90.0,90.0,125.96,105.93,90.0,0.9278,0,0,0,15,0,0,0.575,0.685,0
4593,140,9,0.7535271490000001,1800,4,82768,52.0,312.0,128.98,137.56,11,0.7203,0.7203,164208,0.7203,0.7203,0.4411,0.7265,0.7589,0.7456,1096755000.0,85,33,830875.0,85.0,85.0,104.77,94.07,85.0,0.8673,0,0,0,29,0,0,0.73015,0.71827,0
4594,151,8,0.463351726,3700,10,76929,929.0,69.0,154.5,151.7,11,0.0,0.0,2893757,0.0,0.0,0.5708,0.0,,,,0,77,,0.0,0.0,0.0,0.0,,,0,0,0,2,0,0,0.0,0.0,0
4595,130,9,0.529172862,3500,4,79244,8364.0,1099.0,126.68,129.25,10,0.9143,0.8727,12694860,0.8727,0.8727,0.7115,0.8727,0.8727,0.8727,4243304448.0,96,63,1124352.0,96.0,96.0,134.35,112.99,96.0,0.9897,0,0,0,9,0,0,0.80635,0.8654299999999999,0
4596,166,8,0.86440949,3500,4,8200,3054.0,1005.0,164.03,165.55,15,0.7903,0.7903,136105,0.7778,0.7778,0.6258,0.7778,0.8305,0.8305,5612865720.0,98,111,1546244.0,150.76,120.76,144.02,118.11,98.0,0.9515,0,0,0,26,0,0,0.7589,0.7800199999999999,0
4597,129,10,0.9908331579999999,1300,4,14234,3166.0,900.0,129.0,129.0,4,0.6496,0.6129,837499,0.6179,0.6129,0.3935,0.6552,0.7308,0.6786,1147460160.0,76,45,745104.0,76.0,76.0,76.0,76.0,76.0,0.8352,0,0,0,2,0,0,0.62645,0.61161,34
4598,124,9,0.401203975,1100,4,76872,1080.0,2288.0,123.0,123.96,9,0.7167,0.6992,769469,0.6992,0.6935,0.4843,0.6992,0.7748,0.7679,1412340160.0,86,57,917104.0,86.0,86.0,86.0,86.0,86.0,0.9451,0,0,0,2,0,0,0.67675,0.69415,0
4599,120,9,0.146897091,1800,7,79244,2627.0,8616.0,122.82,120.75,16,0.5917,0.5772,15142319,0.5772,0.5726,0.3132,0.5868,0.6698,0.6339,1135636480.0,71,11,645248.0,71.0,71.0,87.51,78.58,71.0,0.732,0,0,0,13,0,0,0.6463,0.58534,0
4600,159,10,0.9544759359999999,5300,4,75664,67.0,19.0,155.75,157.51,9,0.6897,0.6452,23634,0.64,0.64,0.3504,0.6667,0.7143,0.6667,4998400000.0,80,70,908800.0,80.0,80.0,80.0,80.0,80.0,0.8,0,0,0,16,0,0,0.61,0.6459999999999999,0
4601,155,8,0.42582859,4600,4,10471,1967.0,6591.0,155.25,155.17,6,0.7417,0.6593,1356619,0.6593,0.6593,0.4772,0.6593,0.7946,0.7739,5608622470.0,89,88,1243597.0,128.84,106.48,89.0,89.0,89.0,0.8476,0,0,0,2,0,0,0.32965,0.59337,0
4602,126,6,0.23479873399999998,1300,7,842,208.0,5749.0,127.15,126.59,14,0.8136,0.8136,88017,0.8136,0.8136,0.6507,0.8205,0.8571,0.8136,1617960960.0,96,86,1225728.0,96.0,96.0,96.0,96.0,96.0,0.8972,0,0,0,20,0,0,0.7268,0.7922399999999999,0
4603,133,9,0.7786967440000001,1300,16,2572,3008.0,6372.0,127.73,131.68,9,0.8136,0.8136,30860,0.8136,0.8136,0.5822,0.8571,0.8727,0.8421,1443262464.0,96,63,1096704.0,96.0,96.0,96.0,96.0,96.0,0.9231,0,0,0,21,0,0,0.8168,0.81224,0
4604,158,7,0.058773814,4500,2,11415,2391.0,4196.0,159.29,158.29,11,0.7984,0.792,615178,0.7333,0.7333,0.6055,0.7984,0.7984,0.7795,7116604110.0,99,114,1577961.0,162.81,126.0,163.08,126.11,99.0,0.934,0,0,0,14,0,0,0.59665,0.68997,0
4605,126,10,0.081699023,2400,16,76973,4743.0,2360.0,124.43,125.75,14,0.8291,0.7951,3458623,0.7759999999999999,0.7759999999999999,0.5926,0.8220000000000001,0.8739,0.8739,2566775200.0,97,56,1166716.0,97.0,97.0,135.75,114.17,97.0,1.0,0,0,0,13,0,0,0.738,0.7684,0
4606,129,10,0.677233977,1500,3,13008,3936.0,891.0,127.36,128.65,16,0.6903,0.6667,3650183,0.6341,0.629,0.4016,0.6842,0.7091,0.6964,1171170000.0,78,16,760500.0,78.0,78.0,96.14,86.32,78.0,0.7879,0,0,0,77,0,0,0.7045,0.6461,0
